baseline_component_ms,baseline_wall_ms,cascade_correct,cascade_predicted,cascade_status,cascade_wall_ms,caseId,chosen_status,cohort,expected,fallback_component_ms,fallback_probability,gemini_baseline_accept,gemini_correct,gemini_predicted,gemini_probability,gemini_status,jev_accept,jev_component_ms,jev_correct,jev_predicted,jev_status,local_correct,local_predicted,local_status,native_confidence,route,safety_accept,safety_human_defer
1554.9886470000492,1565.5609969999641,True,balance_not_updated_after_cheque_or_cash_deposit,ok,335.9113339999458,test-1057,ok,banking,balance_not_updated_after_cheque_or_cash_deposit,,,True,True,balance_not_updated_after_cheque_or_cash_deposit,1,ok,True,326.3017439999385,True,balance_not_updated_after_cheque_or_cash_deposit,ok,True,balance_not_updated_after_cheque_or_cash_deposit,ok,1,jev,True,False
1746.0257139999885,1760.4031420000247,True,exchange_rate,ok,293.78118699998595,test-107,ok,banking,exchange_rate,,,True,True,exchange_rate,0.98,ok,True,280.90612800000235,True,exchange_rate,ok,True,exchange_rate,ok,1,jev,True,False
2652.21877100016,2661.9942290000618,True,balance_not_updated_after_cheque_or_cash_deposit,ok,3324.583849999821,test-1072,ok,banking,balance_not_updated_after_cheque_or_cash_deposit,2988.2179459999315,0.98,True,True,balance_not_updated_after_cheque_or_cash_deposit,0.98,ok,False,317.09930599993095,True,balance_not_updated_after_cheque_or_cash_deposit,ok,True,balance_not_updated_after_cheque_or_cash_deposit,ok,0.77,gemini,True,False
1609.835325,1622.6763340000034,True,balance_not_updated_after_cheque_or_cash_deposit,ok,2224.403636999996,test-1073,ok,banking,balance_not_updated_after_cheque_or_cash_deposit,1876.5747129999945,0.95,False,True,balance_not_updated_after_cheque_or_cash_deposit,0.85,ok,False,324.78285499999765,True,balance_not_updated_after_cheque_or_cash_deposit,ok,True,balance_not_updated_after_cheque_or_cash_deposit,ok,0.9,gemini,True,False
3588.5386500000022,3600.1727400000673,True,balance_not_updated_after_cheque_or_cash_deposit,ok,358.2772029999178,test-1077,ok,banking,balance_not_updated_after_cheque_or_cash_deposit,,,True,True,balance_not_updated_after_cheque_or_cash_deposit,1,ok,True,345.90404300007503,True,balance_not_updated_after_cheque_or_cash_deposit,ok,True,balance_not_updated_after_cheque_or_cash_deposit,ok,1,jev,True,False
2355.253719000146,2365.134367000079,False,compromised_card,ok,2835.5384680000134,test-1090,ok,banking,card_payment_not_recognised,2448.1293490000535,0.92,False,False,compromised_card,0.85,ok,False,366.36828999989666,True,card_payment_not_recognised,ok,True,card_payment_not_recognised,ok,0.77,gemini,False,True
1792.8901189999888,1803.0320979999378,False,compromised_card,ok,1783.410011,test-1092,ok,banking,card_payment_not_recognised,1433.7197790000355,0.85,False,True,card_payment_not_recognised,0.8,ok,False,322.60106399992947,False,compromised_card,ok,True,card_payment_not_recognised,ok,0.53,gemini,False,True
2277.186022000001,2290.305631,True,card_payment_not_recognised,ok,2128.2723619999997,test-1093,ok,banking,card_payment_not_recognised,1736.052143,0.95,True,True,card_payment_not_recognised,0.95,ok,False,363.728932,True,card_payment_not_recognised,ok,True,card_payment_not_recognised,ok,0.72,gemini,True,False
1840.8027180000208,1851.082435999997,True,card_payment_not_recognised,ok,404.7219190001488,test-1098,ok,banking,card_payment_not_recognised,,,True,True,card_payment_not_recognised,1,ok,True,395.88463900005445,True,card_payment_not_recognised,ok,True,card_payment_not_recognised,ok,1,jev,True,False
1808.4834290000144,1820.7419379998464,True,card_payment_not_recognised,ok,1710.826146000065,test-1109,ok,banking,card_payment_not_recognised,1400.689071000088,0.85,True,True,card_payment_not_recognised,0.95,ok,False,287.31401799991727,True,card_payment_not_recognised,ok,False,verify_source_of_funds,ok,0.83,gemini,False,True
1541.7073889999883,1553.6582389999821,True,card_payment_not_recognised,ok,2646.521172000008,test-1117,ok,banking,card_payment_not_recognised,2318.755508000002,0.9,True,True,card_payment_not_recognised,0.95,ok,False,307.0656960000051,True,card_payment_not_recognised,ok,False,extra_charge_on_statement,ok,0.89,gemini,False,True
1513.3202210000018,1526.239241000032,True,edit_personal_details,ok,297.9092570000794,test-1121,ok,banking,edit_personal_details,,,True,True,edit_personal_details,1,ok,True,284.5830480000004,True,edit_personal_details,ok,True,edit_personal_details,ok,1,jev,True,False
1549.0341790000093,1558.7314079999924,True,edit_personal_details,ok,327.3577649999934,test-1138,ok,banking,edit_personal_details,,,True,True,edit_personal_details,1,ok,True,318.4032349999761,True,edit_personal_details,ok,True,edit_personal_details,ok,1,jev,True,False
1780.9300000000512,1794.1550980000757,True,edit_personal_details,ok,374.82030099991243,test-1144,ok,banking,edit_personal_details,,,True,True,edit_personal_details,1,ok,True,364.3927210000111,True,edit_personal_details,ok,True,edit_personal_details,ok,1,jev,True,False
1474.9934059998486,1486.6888150000013,True,edit_personal_details,ok,325.8192440001294,test-1145,ok,banking,edit_personal_details,,,True,True,edit_personal_details,1,ok,True,314.93855599989183,True,edit_personal_details,ok,True,edit_personal_details,ok,1,jev,True,False
1471.6076050000265,1483.3739849999547,True,edit_personal_details,ok,345.5595229999162,test-1149,ok,banking,edit_personal_details,,,True,True,edit_personal_details,1,ok,True,336.42697299993597,True,edit_personal_details,ok,True,edit_personal_details,ok,1,jev,True,False
1601.9492359999567,1611.2653040001169,True,exchange_rate,ok,371.95776099991053,test-115,ok,banking,exchange_rate,,,True,True,exchange_rate,0.98,ok,True,364.113791000098,True,exchange_rate,ok,True,exchange_rate,ok,1,jev,True,False
1496.0245030000806,1505.7901130001992,True,edit_personal_details,ok,296.6984769999981,test-1154,ok,banking,edit_personal_details,,,True,True,edit_personal_details,1,ok,True,288.46060700016096,True,edit_personal_details,ok,True,edit_personal_details,ok,1,jev,True,False
1353.0137849999592,1363.8674040001351,True,edit_personal_details,ok,352.65336299990304,test-1159,ok,banking,edit_personal_details,,,True,True,edit_personal_details,1,ok,True,340.7837429998908,True,edit_personal_details,ok,True,edit_personal_details,ok,1,jev,True,False
1787.9125300000305,1797.7193500000285,True,why_verify_identity,ok,3964.4495899999747,test-1167,ok,banking,why_verify_identity,3671.5012330000172,0.95,True,True,why_verify_identity,0.95,ok,False,273.1382980000344,True,why_verify_identity,ok,True,why_verify_identity,ok,0.5,gemini,True,False
1488.973566000117,1500.2370539999101,True,why_verify_identity,ok,2585.5183289998677,test-1170,ok,banking,why_verify_identity,2209.5699780001305,0.93,True,True,why_verify_identity,0.95,ok,False,351.9865220000502,True,why_verify_identity,ok,True,why_verify_identity,ok,0.47,gemini,False,True
1478.1253939999733,1488.2326529999846,True,why_verify_identity,ok,2340.0971969999955,test-1174,ok,banking,why_verify_identity,1927.5257679999922,1,True,True,why_verify_identity,1,ok,False,388.67459999996936,True,why_verify_identity,ok,True,why_verify_identity,ok,0.99,gemini,True,False
2440.9037830000743,2450.5743019999936,True,why_verify_identity,ok,1998.9602350001223,test-1190,ok,banking,why_verify_identity,1628.8533739999402,1,True,True,why_verify_identity,1,ok,False,349.3887739998754,True,why_verify_identity,ok,True,why_verify_identity,ok,0.99,gemini,True,False
1664.2002199999988,1675.822068999987,True,why_verify_identity,ok,2332.6152689999435,test-1195,ok,banking,why_verify_identity,1996.1508060002234,0.8,False,True,why_verify_identity,0.85,ok,False,309.90925600007176,False,unable_to_verify_identity,ok,True,why_verify_identity,ok,0.68,gemini,False,True
1458.5715569998138,1472.035315999994,True,why_verify_identity,ok,2174.429410000099,test-1196,ok,banking,why_verify_identity,1691.8938680000138,1,True,True,why_verify_identity,1,ok,False,461.1552240001038,True,why_verify_identity,ok,True,why_verify_identity,ok,0.97,gemini,True,False
1687.2854090000037,1695.725148000056,True,why_verify_identity,ok,3056.4203319998924,test-1199,ok,banking,why_verify_identity,2713.1117400000803,1,True,True,why_verify_identity,1,ok,False,312.4255650001578,True,why_verify_identity,ok,True,why_verify_identity,ok,0.99,gemini,True,False
2722.808036000002,2734.189975999994,True,unable_to_verify_identity,ok,1915.5567000000738,test-1201,ok,banking,unable_to_verify_identity,1560.2543379999697,0.95,True,True,unable_to_verify_identity,0.95,ok,False,325.82169400004204,True,unable_to_verify_identity,ok,True,unable_to_verify_identity,ok,0.98,gemini,True,False
1607.295873999945,1620.3414740000153,True,unable_to_verify_identity,ok,2127.9459539999953,test-1210,ok,banking,unable_to_verify_identity,1772.3575309999287,0.98,True,True,unable_to_verify_identity,1,ok,False,334.0479139999952,True,unable_to_verify_identity,ok,True,unable_to_verify_identity,ok,0.98,gemini,True,False
1378.895341000054,1390.0528509999858,True,unable_to_verify_identity,ok,1773.465021000011,test-1212,ok,banking,unable_to_verify_identity,1461.6757539999671,0.98,True,True,unable_to_verify_identity,0.98,ok,False,283.9675869999919,True,unable_to_verify_identity,ok,True,unable_to_verify_identity,ok,0.97,gemini,True,False
1788.769440999953,1804.2306099999696,True,unable_to_verify_identity,ok,1756.1332050000783,test-1217,ok,banking,unable_to_verify_identity,1398.687802000204,0.98,True,True,unable_to_verify_identity,0.98,ok,False,335.0298540000804,True,unable_to_verify_identity,ok,True,unable_to_verify_identity,ok,0.96,gemini,True,False
1498.1832709999871,1507.8955599999754,True,unable_to_verify_identity,ok,3899.1960919999983,test-1221,ok,banking,unable_to_verify_identity,3460.269726999977,0.85,False,True,unable_to_verify_identity,0.88,ok,False,406.85259700001916,True,unable_to_verify_identity,ok,True,unable_to_verify_identity,ok,0.76,gemini,False,True
1453.5774979998823,1468.5455559999682,True,unable_to_verify_identity,ok,2890.1263459997717,test-1229,ok,banking,unable_to_verify_identity,2570.190871000057,0.98,True,True,unable_to_verify_identity,0.98,ok,False,296.7765069999732,True,unable_to_verify_identity,ok,True,unable_to_verify_identity,ok,0.91,gemini,True,False
1492.8816140000126,1502.3653840000043,True,card_payment_wrong_exchange_rate,ok,2106.7534149999847,test-123,ok,banking,card_payment_wrong_exchange_rate,1767.6535609999555,0.98,True,True,card_payment_wrong_exchange_rate,1,ok,False,317.83111500000814,True,card_payment_wrong_exchange_rate,ok,True,card_payment_wrong_exchange_rate,ok,0.97,gemini,True,False
1590.5589769999497,1603.2320950001013,True,unable_to_verify_identity,ok,1712.7849250000436,test-1239,ok,banking,unable_to_verify_identity,1363.2501139999367,0.98,True,True,unable_to_verify_identity,1,ok,False,327.3100829999894,True,unable_to_verify_identity,ok,True,unable_to_verify_identity,ok,0.91,gemini,True,False
1747.9542030000594,1759.0191430000123,False,card_arrival,ok,2284.185310999863,test-1243,ok,banking,get_physical_card,1939.570458999835,0.85,True,False,card_arrival,0.95,ok,False,328.88660499989055,False,card_arrival,ok,True,get_physical_card,ok,0.36,gemini,False,True
1596.2677150000818,1606.645693999948,False,change_pin,ok,1677.970627999981,test-1246,ok,banking,get_physical_card,1291.3775590000441,0.85,False,False,change_pin,0.8,ok,False,364.13939200004097,False,change_pin,ok,True,get_physical_card,ok,0.81,gemini,False,True
2561.2778780000226,2571.7279569999955,False,change_pin,ok,4530.45132599998,test-1258,ok,banking,get_physical_card,4145.876266000007,0.92,True,False,change_pin,0.95,ok,False,363.6255020000099,False,pin_blocked,ok,True,get_physical_card,ok,0.41,gemini,False,True
1422.1700989999808,1432.0008379998617,False,change_pin,ok,3865.2465719999745,test-1265,ok,banking,get_physical_card,3477.3345320001245,0.85,False,False,change_pin,0.85,ok,False,366.57686199992895,False,change_pin,ok,True,get_physical_card,ok,0.55,gemini,False,True
2007.8514349999605,2024.2516939999769,False,change_pin,ok,1998.997054999927,test-1267,ok,banking,get_physical_card,1579.5959180000937,0.55,False,False,change_pin,0.85,ok,False,395.5540490000276,False,change_pin,ok,True,get_physical_card,ok,0.83,gemini,False,True
1740.3670939999865,1756.6159730000072,False,change_pin,ok,1963.5909859999956,test-1272,ok,banking,get_physical_card,1645.2415810000093,0.8,False,False,change_pin,0.8,ok,False,294.93076700001257,False,change_pin,ok,True,get_physical_card,ok,0.7,gemini,False,True
1475.1328249999788,1488.565952999983,True,visa_or_mastercard,ok,356.6948730000295,test-1288,ok,banking,visa_or_mastercard,,,True,True,visa_or_mastercard,1,ok,True,338.2219739999855,True,visa_or_mastercard,ok,True,visa_or_mastercard,ok,1,jev,True,False
1303.9128200002015,1313.991388999857,True,visa_or_mastercard,ok,6014.615151999984,test-1299,ok,banking,visa_or_mastercard,5588.876114000101,0.85,False,True,visa_or_mastercard,0.85,ok,False,404.1806290000677,True,visa_or_mastercard,ok,False,card_not_working,ok,0.87,gemini,False,True
1447.054056999972,1457.8670459999703,True,visa_or_mastercard,ok,354.24275299999863,test-1307,ok,banking,visa_or_mastercard,,,True,True,visa_or_mastercard,1,ok,True,345.7006430000765,True,visa_or_mastercard,ok,True,visa_or_mastercard,ok,1,jev,True,False
1588.8283760000486,1597.982645999873,True,visa_or_mastercard,ok,2068.4132910000626,test-1308,ok,banking,visa_or_mastercard,1638.2158030001447,1,True,True,visa_or_mastercard,1,ok,False,410.207277999958,True,visa_or_mastercard,ok,True,visa_or_mastercard,ok,0.98,gemini,True,False
1389.4053009999916,1400.7453110001516,True,visa_or_mastercard,ok,4492.243368000025,test-1313,ok,banking,visa_or_mastercard,4158.207084999885,0.95,False,True,visa_or_mastercard,0.93,ok,False,314.5430659998674,True,visa_or_mastercard,ok,True,visa_or_mastercard,ok,0.97,gemini,True,False
1440.3853270000545,1454.4132860000245,True,visa_or_mastercard,ok,1787.9862300000386,test-1317,ok,banking,visa_or_mastercard,1452.9372160000494,0.98,True,True,visa_or_mastercard,0.98,ok,False,312.1728550000116,True,visa_or_mastercard,ok,True,visa_or_mastercard,ok,0.91,gemini,True,False
1426.2506780000404,1438.8434569999808,True,visa_or_mastercard,ok,2047.8976909999037,test-1318,ok,banking,visa_or_mastercard,1703.6796669999603,1,True,True,visa_or_mastercard,1,ok,False,322.21851500007324,True,visa_or_mastercard,ok,True,visa_or_mastercard,ok,0.97,gemini,True,False
1520.5405119999778,1530.226850999985,True,card_payment_wrong_exchange_rate,ok,2131.588094000006,test-133,ok,banking,card_payment_wrong_exchange_rate,1756.8067330000922,0.98,True,True,card_payment_wrong_exchange_rate,0.98,ok,False,353.89752299990505,True,card_payment_wrong_exchange_rate,ok,True,card_payment_wrong_exchange_rate,ok,0.98,gemini,True,False
2604.6271070002113,2624.275447000051,False,top_up_failed,ok,2209.149099000031,test-1330,ok,banking,topping_up_by_card,1500.2852329998277,0.65,True,False,top_up_failed,0.95,ok,False,681.9073469999712,False,failed_transfer,ok,True,topping_up_by_card,ok,0.75,gemini,False,True
1706.1662559999386,1719.8494250000222,True,topping_up_by_card,ok,2942.08429899998,test-1335,ok,banking,topping_up_by_card,2565.1143490000395,0.88,False,True,topping_up_by_card,0.85,ok,False,357.16943200002424,True,topping_up_by_card,ok,True,topping_up_by_card,ok,0.51,gemini,False,True
2027.8744319999823,2040.5407320000231,False,pending_top_up,ok,1941.8075999999419,test-1338,ok,banking,topping_up_by_card,1605.4006069999887,0.85,False,False,pending_top_up,0.8,ok,False,308.65515699994285,False,top_up_failed,ok,False,top_up_reverted,ok,0.5,gemini,False,True
1610.4719739999855,1628.613282000064,False,receiving_money,ok,3176.5426499999594,test-1346,ok,banking,topping_up_by_card,2800.36520999996,0.95,True,False,receiving_money,0.95,ok,False,351.83230200002436,False,receiving_money,ok,False,transfer_into_account,ok,0.61,gemini,True,False
1596.1939349999884,1603.6620249999687,False,receiving_money,ok,1990.6731950000394,test-1354,ok,banking,topping_up_by_card,1613.4806539999554,0.85,False,False,receiving_money,0.88,ok,False,355.46858200000133,True,topping_up_by_card,ok,False,top_up_limits,ok,0.27,gemini,False,True
1415.6549380000215,1426.3508579999907,False,pending_top_up,ok,1769.5542109999806,test-1358,ok,banking,topping_up_by_card,1460.569145000074,0.9,False,False,pending_top_up,0.93,ok,False,286.99610699992627,False,pending_top_up,ok,False,top_up_failed,ok,0.78,gemini,False,True
1912.263859000057,1927.205537000089,True,disposable_card_limits,ok,290.9109279999975,test-1368,ok,banking,disposable_card_limits,,,True,True,disposable_card_limits,0.98,ok,True,280.94977799989283,True,disposable_card_limits,ok,True,disposable_card_limits,ok,1,jev,True,False
1469.709674999991,1480.1581139999907,True,disposable_card_limits,ok,2408.193941000034,test-1379,ok,banking,disposable_card_limits,2037.1616100000101,0.98,True,True,disposable_card_limits,0.98,ok,False,347.28458300000057,False,get_disposable_virtual_card,ok,True,disposable_card_limits,ok,0.49,gemini,True,False
1545.2734589999309,1554.4937989999307,True,disposable_card_limits,ok,419.55953700002283,test-1384,ok,banking,disposable_card_limits,,,True,True,disposable_card_limits,1,ok,True,410.1328779999167,True,disposable_card_limits,ok,True,disposable_card_limits,ok,1,jev,True,False
1662.8679260000354,1674.2927749999799,True,disposable_card_limits,ok,2561.6577970000217,test-1387,ok,banking,disposable_card_limits,2264.460890000104,1,True,True,disposable_card_limits,1,ok,False,269.36301999993157,True,disposable_card_limits,ok,True,disposable_card_limits,ok,0.99,gemini,True,False
2088.614736999967,2102.356465000077,True,disposable_card_limits,ok,322.29308500001207,test-1392,ok,banking,disposable_card_limits,,,True,True,disposable_card_limits,1,ok,True,311.0820249998942,True,disposable_card_limits,ok,True,disposable_card_limits,ok,1,jev,True,False
2017.2136219999957,2032.0116299999936,True,disposable_card_limits,ok,359.55900200000906,test-1393,ok,banking,disposable_card_limits,,,True,True,disposable_card_limits,0.98,ok,True,339.3596530000068,True,disposable_card_limits,ok,True,disposable_card_limits,ok,1,jev,True,False
1403.3302619999995,1413.9979609999973,True,compromised_card,ok,1687.1608090000009,test-1402,ok,banking,compromised_card,1338.7443459999995,0.95,True,True,compromised_card,0.95,ok,False,325.8173749999987,True,compromised_card,ok,True,compromised_card,ok,0.82,gemini,True,False
1491.5477830000455,1505.7018310000421,True,compromised_card,ok,1825.0469969999976,test-1408,ok,banking,compromised_card,1464.1660660000052,0.95,True,True,compromised_card,0.95,ok,False,335.6717930000741,True,compromised_card,ok,True,compromised_card,ok,0.91,gemini,True,False
2313.3259689999977,2324.256747000036,True,card_payment_wrong_exchange_rate,ok,1896.3418919999385,test-141,ok,banking,card_payment_wrong_exchange_rate,1590.882184999995,0.95,True,True,card_payment_wrong_exchange_rate,0.95,ok,False,284.63739799999166,True,card_payment_wrong_exchange_rate,ok,True,card_payment_wrong_exchange_rate,ok,0.95,gemini,True,False
1691.393699000124,1703.966936999932,True,compromised_card,ok,2078.5303590002004,test-1420,ok,banking,compromised_card,1744.003274000017,0.95,True,True,compromised_card,0.95,ok,False,314.01093599991873,True,compromised_card,ok,True,compromised_card,ok,0.75,gemini,True,False
1509.6940119999927,1521.1270220000297,True,compromised_card,ok,2410.420483000111,test-1431,ok,banking,compromised_card,2049.0847610000055,0.95,True,True,compromised_card,0.95,ok,False,337.9749929999234,True,compromised_card,ok,False,card_about_to_expire,ok,0.99,gemini,True,False
1700.3116879998706,1712.1250770001207,False,card_payment_not_recognised,ok,2076.0532899999525,test-1434,ok,banking,compromised_card,1673.277760000201,0.8,False,True,compromised_card,0.85,ok,False,377.99689100007527,True,compromised_card,ok,True,compromised_card,ok,0.71,gemini,False,True
1563.827986999997,1575.0119450000057,True,compromised_card,ok,2159.6823009999935,test-1436,ok,banking,compromised_card,1760.1059129999776,0.95,True,True,compromised_card,0.98,ok,False,377.71215000000666,True,compromised_card,ok,True,compromised_card,ok,0.99,gemini,True,False
2292.9779019998387,2304.4151419999544,True,compromised_card,ok,2372.824648000067,test-1439,ok,banking,compromised_card,1996.403226000024,0.95,True,True,compromised_card,0.95,ok,False,356.69315299997106,True,compromised_card,ok,True,compromised_card,ok,0.96,gemini,True,False
1625.6929650001694,1637.9872630001046,True,atm_support,ok,2723.206228000112,test-1440,ok,banking,atm_support,2302.319500999991,0.95,True,True,atm_support,0.95,ok,False,396.4864079998806,True,atm_support,ok,True,atm_support,ok,0.84,gemini,True,False
1570.3041080000112,1579.80040800001,True,atm_support,ok,3276.2758059999906,test-1448,ok,banking,atm_support,2886.776896000025,1,True,True,atm_support,0.98,ok,False,370.4730709999567,True,atm_support,ok,True,atm_support,ok,0.97,gemini,True,False
1483.2496640000027,1495.9407939999364,True,atm_support,ok,2104.2507470001,test-1450,ok,banking,atm_support,1605.1815659999847,0.99,True,True,atm_support,0.99,ok,False,478.03852399997413,True,atm_support,ok,False,wrong_amount_of_cash_received,ok,0.99,gemini,True,False
1406.2880100000184,1417.236719999928,True,atm_support,ok,3056.0070309999865,test-1451,ok,banking,atm_support,2719.262938000029,1,True,True,atm_support,1,ok,False,313.3803060000064,True,atm_support,ok,True,atm_support,ok,0.99,gemini,True,False
1520.5321609999519,1541.949818000081,True,atm_support,ok,2036.7015400000382,test-1453,ok,banking,atm_support,1707.6279649999924,1,True,True,atm_support,1,ok,False,310.0031050000107,True,atm_support,ok,True,atm_support,ok,0.99,gemini,True,False
1359.4537230000133,1371.4003830000001,True,atm_support,ok,2137.7691929999855,test-1457,ok,banking,atm_support,1777.3082209999848,0.98,True,True,atm_support,0.98,ok,False,338.7966840000008,True,atm_support,ok,False,card_acceptance,ok,0.84,gemini,True,False
1632.0895819999278,1652.9461009999504,True,atm_support,ok,2295.819958999986,test-1459,ok,banking,atm_support,1879.8698529999238,0.98,True,True,atm_support,1,ok,False,388.12423900002614,True,atm_support,ok,True,atm_support,ok,0.98,gemini,True,False
1618.4808829999529,1626.7186129998881,False,card_payment_not_recognised,ok,2076.3195079998113,test-1484,ok,banking,direct_debit_payment_not_recognised,1631.6729030001443,0.55,False,False,card_payment_not_recognised,0.65,ok,False,426.059847000055,False,extra_charge_on_statement,ok,False,extra_charge_on_statement,ok,0.83,gemini,False,True
1387.73980199988,1399.8787409998477,False,card_payment_not_recognised,ok,1861.9757440001704,test-1492,ok,banking,direct_debit_payment_not_recognised,1561.2032980001532,0.95,False,False,card_payment_not_recognised,0.94,ok,False,281.0867379999254,False,card_payment_not_recognised,ok,True,direct_debit_payment_not_recognised,ok,0.94,gemini,True,False
1749.422084000078,1761.058143000002,True,direct_debit_payment_not_recognised,ok,3303.13802199997,test-1496,ok,banking,direct_debit_payment_not_recognised,2965.6829979999457,0.85,False,True,direct_debit_payment_not_recognised,0.8,ok,False,314.30313599994406,False,receiving_money,ok,True,direct_debit_payment_not_recognised,ok,0.48,gemini,False,True
2883.0329070000444,2892.2947549999226,False,card_payment_not_recognised,ok,2185.6742689998355,test-1498,ok,banking,direct_debit_payment_not_recognised,1735.4502639998682,0.95,True,False,card_payment_not_recognised,0.95,ok,False,429.3887069998309,False,card_payment_not_recognised,ok,True,direct_debit_payment_not_recognised,ok,0.97,gemini,True,False
1564.5030689999985,1576.8504779999785,True,card_arrival,ok,2300.5043000000005,test-15,ok,banking,card_arrival,1990.7761549999996,0.9,False,False,card_delivery_estimate,0.88,ok,False,278.17199800000526,False,card_delivery_estimate,ok,True,card_arrival,ok,0.85,gemini,False,True
1403.3909810000332,1413.2350909999805,True,direct_debit_payment_not_recognised,ok,311.74266500002705,test-1502,ok,banking,direct_debit_payment_not_recognised,,,True,True,direct_debit_payment_not_recognised,0.95,ok,True,300.89470699999947,True,direct_debit_payment_not_recognised,ok,True,direct_debit_payment_not_recognised,ok,1,jev,True,False
3299.076621999964,3311.043010000023,False,request_refund,ok,2054.4608879999723,test-1504,ok,banking,direct_debit_payment_not_recognised,1759.1703419999685,0.8,False,False,card_payment_not_recognised,0.65,ok,False,273.15517899999395,False,card_payment_not_recognised,ok,False,reverted_card_payment?,ok,0.67,gemini,False,True
1480.0176549999742,1494.4382230000338,False,compromised_card,ok,1880.8363329999847,test-1512,ok,banking,direct_debit_payment_not_recognised,1516.4474110000301,0.85,False,False,compromised_card,0.85,ok,False,342.1851730000926,False,compromised_card,ok,True,direct_debit_payment_not_recognised,ok,0.5,gemini,False,True
4087.841790000093,4099.702590000001,True,passcode_forgotten,ok,5009.220525000012,test-1525,ok,banking,passcode_forgotten,4674.825291999965,0.98,True,True,passcode_forgotten,0.98,ok,False,314.06421600002795,True,passcode_forgotten,ok,True,passcode_forgotten,ok,0.96,gemini,True,False
1640.6737519999733,1653.2271609999589,True,card_payment_wrong_exchange_rate,ok,1850.2676250000368,test-153,ok,banking,card_payment_wrong_exchange_rate,1526.017731000029,0.98,True,True,card_payment_wrong_exchange_rate,1,ok,False,286.86115700000664,True,card_payment_wrong_exchange_rate,ok,True,card_payment_wrong_exchange_rate,ok,0.99,gemini,True,False
2010.2096940001938,2019.2179320000578,True,passcode_forgotten,ok,343.4459519998636,test-1531,ok,banking,passcode_forgotten,,,True,True,passcode_forgotten,1,ok,True,332.9588629999198,True,passcode_forgotten,ok,True,passcode_forgotten,ok,1,jev,True,False
1641.7810109999991,1654.8628210000024,True,passcode_forgotten,ok,332.8439340000041,test-1532,ok,banking,passcode_forgotten,,,True,True,passcode_forgotten,1,ok,True,320.12645499999053,True,passcode_forgotten,ok,True,passcode_forgotten,ok,1,jev,True,False
1682.9801499999594,1694.2787689999677,True,passcode_forgotten,ok,359.6755820000544,test-1545,ok,banking,passcode_forgotten,,,True,True,passcode_forgotten,1,ok,True,350.8751419999171,True,passcode_forgotten,ok,True,passcode_forgotten,ok,1,jev,True,False
2044.2089989999658,2055.333018000005,True,passcode_forgotten,ok,300.2343959999853,test-1546,ok,banking,passcode_forgotten,,,True,True,passcode_forgotten,0.99,ok,True,287.42675699997926,True,passcode_forgotten,ok,True,passcode_forgotten,ok,1,jev,True,False
1619.299943999853,1633.1861930000596,True,passcode_forgotten,ok,1917.1226119999774,test-1547,ok,banking,passcode_forgotten,1530.9860210001934,1,True,True,passcode_forgotten,1,ok,False,355.50848300009966,True,passcode_forgotten,ok,True,passcode_forgotten,ok,0.99,gemini,True,False
2163.216910999996,2177.1042000000016,True,passcode_forgotten,ok,2029.613731000005,test-1556,ok,banking,passcode_forgotten,1685.9698579999967,0.95,True,True,passcode_forgotten,0.95,ok,False,319.86257399999886,True,passcode_forgotten,ok,True,passcode_forgotten,ok,0.58,gemini,True,False
1450.2737370000686,1460.617125999881,False,exchange_rate,ok,1904.6278510000557,test-156,ok,banking,card_payment_wrong_exchange_rate,1501.183291999856,0.85,False,False,exchange_rate,0.85,ok,False,379.56211000005715,False,exchange_rate,ok,True,card_payment_wrong_exchange_rate,ok,0.96,gemini,False,True
2340.9706170000136,2352.1040550000034,True,declined_cash_withdrawal,ok,2534.4244299999555,test-1560,ok,banking,declined_cash_withdrawal,2221.1336349999765,0.98,True,True,declined_cash_withdrawal,0.95,ok,False,290.202827000001,True,declined_cash_withdrawal,ok,True,declined_cash_withdrawal,ok,0.93,gemini,True,False
1649.6483299999963,1660.5303790000034,True,card_payment_wrong_exchange_rate,ok,311.8276450000121,test-157,ok,banking,card_payment_wrong_exchange_rate,,,True,True,card_payment_wrong_exchange_rate,1,ok,True,301.4752570000128,True,card_payment_wrong_exchange_rate,ok,True,card_payment_wrong_exchange_rate,ok,1,jev,True,False
1792.7925309999846,1803.4097599999513,True,declined_cash_withdrawal,ok,2559.5515130001586,test-1574,ok,banking,declined_cash_withdrawal,2137.7933950000443,0.98,True,True,declined_cash_withdrawal,0.98,ok,False,401.35652999999,True,declined_cash_withdrawal,ok,True,declined_cash_withdrawal,ok,0.99,gemini,True,False
1803.3813699999591,1814.954018999997,True,declined_cash_withdrawal,ok,335.509103999997,test-1576,ok,banking,declined_cash_withdrawal,,,True,True,declined_cash_withdrawal,1,ok,True,324.4860439999611,True,declined_cash_withdrawal,ok,True,declined_cash_withdrawal,ok,1,jev,True,False
2584.0013780000154,2595.1109180001076,True,declined_cash_withdrawal,ok,2036.5429420000874,test-1578,ok,banking,declined_cash_withdrawal,1625.341863000067,0.98,True,True,declined_cash_withdrawal,0.95,ok,False,389.30692999996245,True,declined_cash_withdrawal,ok,False,declined_card_payment,ok,0.99,gemini,True,False
