baseline_accounted_usd,baseline_billed_subtotal_usd,baseline_component_ms,baseline_unknown_bill_calls,baseline_wall_ms,cascade_accounted_usd,cascade_billed_subtotal_usd,cascade_correct,cascade_predicted,cascade_status,cascade_unknown_bill_calls,cascade_wall_ms,caseId,chosen_status,cohort,dataset,expected,fallback_component_ms,fallback_probability,frozen_path_order,gemini_baseline_accept,gemini_correct,gemini_predicted,gemini_probability,gemini_status,jev_accept,jev_component_ms,jev_correct,jev_predicted,jev_status,local_accepted,local_correct,local_predicted,local_score,local_status,native_confidence,route,safety_accept,safety_human_defer,sourceCategory,text
0.0006045,0.0006045,2344.365839000093,0,2355.8129179999232,0.001425534,0.001425534,,exchange_via_app,ok,0,3240.429670999991,clinc-test-3937,ok,oos,clinc150,,2928.4310540000442,0.01,"gemini,cascade",False,,exchange_via_app,0.01,ok,False,292.9847380002029,,transfer_timing,ok,False,,,0.0427745260648461,,0.45,gemini,False,True,play_music,pull up the songs under slow
0.00131625,0.00131625,3853.42799999984,0,3871.23029899993,0.001301412,0.001301412,,apple_pay_or_google_pay,ok,0,3998.3636999998707,clinc-test-3940,ok,oos,clinc150,,3627.746828999836,0.01,"cascade,gemini",False,,apple_pay_or_google_pay,0.01,ok,False,352.1113529999275,,verify_my_identity,ok,False,,,0.03592190001121297,,0.11,gemini,False,True,play_music,"the song that goes, ""starships were meant to fly"", play it"
0.000633,0.000633,1418.4295899998397,0,1427.1828489999752,0.00067812,0.00067812,,card_not_working,ok,0,2117.3039659999777,clinc-test-3941,ok,oos,clinc150,,1631.95223299996,0.01,"cascade,gemini",False,,card_not_working,0.05,ok,False,467.0281730000861,,verify_my_identity,ok,False,,,0.037017030923710656,,0.11,gemini,False,True,play_music,"please play that song that goes, ""starships were meant to fly"
0.000603,0.000603,1490.4132659998722,0,1498.2986349998973,0.0006702,0.0006702,,card_not_working,ok,0,3356.070801000111,clinc-test-3947,ok,oos,clinc150,,3006.370968000032,0.01,"cascade,gemini",False,,card_not_working,0.01,ok,False,328.6601149998605,,activate_my_card,ok,False,,,0.07211617910109261,,0.22,gemini,False,True,play_music,turn on my tunes
0.0006045,0.0006045,1572.737778000068,0,1581.7143280000892,0.000671784,0.000671784,,card_not_working,ok,0,2066.5628909999505,clinc-test-3951,ok,oos,clinc150,,1629.526344000129,0.01,"gemini,cascade",False,,apple_pay_or_google_pay,0.01,ok,False,404.0611290000379,,verify_my_identity,ok,False,,,0.025238582517410176,,0.11,gemini,False,True,play_music,play music by ludacris
0.0006045,0.0006045,1515.3269120000768,0,1524.820882000029,0.000694284,0.000694284,,card_not_working,ok,0,1742.7289449998643,clinc-test-3955,ok,oos,clinc150,,1414.7461399999447,0.01,"gemini,cascade",False,,card_not_working,0.01,ok,False,307.07867600000463,,activate_my_card,ok,False,,,0.02800970118703781,,0.24,gemini,False,True,play_music,turn on metallicas greatest hits
0.000606,0.000606,1732.3805549999233,0,1744.6727229999378,0.001445868,0.001445868,,card_linking,ok,0,2511.6269249999896,clinc-test-3959,ok,oos,clinc150,,2125.169285000069,0.05,"gemini,cascade",False,,apple_pay_or_google_pay,0.01,ok,False,366.0225410000421,,verify_my_identity,ok,False,,,0.024023819853949753,,0.11,gemini,False,True,play_music,do play the music by linkin park
0.00149025,0.00149025,2265.4625340001658,0,2274.527502999874,0.001610076,0.001610076,,why_verify_identity,ok,0,2779.0916039999574,clinc-test-4140,ok,oos,clinc150,,2435.87864000001,0.01,"cascade,gemini",False,,edit_personal_details,0.01,ok,False,321.9695049999282,,verify_my_identity,ok,False,,,0.16170123909771505,,0.1,gemini,False,True,tell_joke,i would like to hear something funny
0.000603,0.000603,1468.3137680001091,0,1478.3994370000437,0.0006702,0.0006702,,age_limit,ok,0,2231.3951659998856,clinc-test-4142,ok,oos,clinc150,,1835.6548070001882,0.01,"cascade,gemini",False,,exchange_via_app,0.01,ok,False,374.31277099996805,,verify_my_identity,ok,False,,,0.032903447387277934,,0.08,gemini,False,True,tell_joke,know any dad jokes
0.000627,0.000627,1715.8533169999719,0,1729.2251270001289,0.000671784,0.000671784,,exchange_via_app,ok,0,2075.79424800002,clinc-test-4148,ok,oos,clinc150,,1654.2409600000829,0.01,"gemini,cascade",False,,exchange_via_app,0.01,ok,False,401.63564899982885,,verify_my_identity,ok,False,,,0.05618520680344698,,0.1,gemini,False,True,tell_joke,do you know any dad jokes
0.00118425,0.00118425,1868.349976000376,0,1878.292074999772,0.0006741599999999999,0.0006741599999999999,,fiat_currency_support,ok,0,2491.4964569997974,clinc-test-4150,ok,oos,clinc150,,2097.497028000187,0.01,"cascade,gemini",False,,country_support,0.01,ok,False,372.23420100007206,,verify_my_identity,ok,False,,,0.04250775668380423,,0.08,gemini,False,True,tell_joke,tell me a joke about the subject of sailing
0.00108675,0.00108675,3609.4116499996744,0,3621.4242200003937,0.00069666,0.00069666,,age_limit,ok,0,1995.0511060003191,clinc-test-4154,ok,oos,clinc150,,1594.3379959999584,0.01,"cascade,gemini",False,,card_acceptance,0.01,ok,False,365.6814210000448,,verify_my_identity,ok,False,,,0.051146005530768195,,0.1,gemini,False,True,tell_joke,tell me a joke about the topic of mice
0.00144525,0.00144525,2690.060260999948,0,2700.5251400000416,0.0016400339999999998,0.0016400339999999998,,why_verify_identity,ok,0,2901.7412350000814,clinc-test-4157,ok,oos,clinc150,,2550.4451619999018,0.01,"cascade,gemini",False,,passcode_forgotten,0.01,ok,False,313.12505599996075,,verify_my_identity,ok,False,,,0.027919155544315132,,0.09,gemini,False,True,tell_joke,let's hear a joke!
0.0006045,0.0006045,2232.9192179997917,0,2246.859845999861,0.001410534,0.001410534,,supported_cards_and_currencies,ok,0,2727.666019999888,clinc-test-4163,ok,oos,clinc150,,2327.055712000001,0.01,"cascade,gemini",False,,card_not_working,0.01,ok,False,380.00476999999955,,verify_my_identity,ok,False,,,0.04576829756087681,,0.1,gemini,False,True,tell_joke,tell me something funny about horses
0.000606,0.000606,1510.269261999987,0,1524.0043719999958,0.000992118,0.000992118,,fiat_currency_support,ok,0,2981.276068000123,clinc-test-4164,ok,oos,clinc150,,2563.3003610000014,0.01,"gemini,cascade",False,,fiat_currency_support,0.01,ok,False,386.6677399999462,,verify_my_identity,ok,False,,,0.08764124452069022,,0.12,gemini,False,True,tell_joke,i want to hear something funny about history
0.00062925,0.00062925,2261.6954550000373,0,2271.5022829999216,0.000696744,0.000696744,,exchange_via_app,ok,0,1759.1190029999707,clinc-test-4166,ok,oos,clinc150,,1403.7366220001131,0.02,"gemini,cascade",False,,edit_personal_details,0.02,ok,False,337.97947399993427,,verify_my_identity,ok,False,,,0.110588892097948,,0.08,gemini,False,True,tell_joke,i want to hear something funny about politicsi
0.00060675,0.00060675,2722.20958899986,0,2731.281186999986,0.000674118,0.000674118,,edit_personal_details,ok,0,1890.656462999992,clinc-test-4167,ok,oos,clinc150,,1501.8553629999515,0.01,"cascade,gemini",False,,card_not_working,0.01,ok,False,369.74771200004034,,verify_my_identity,ok,False,,,0.03696790041721169,,0.09,gemini,False,True,tell_joke,let's hear a joke from you please
0.0006315,0.0006315,1641.6537740002386,0,1654.277952000033,0.0006765359999999999,0.0006765359999999999,,card_not_working,ok,0,2011.5126139996573,clinc-test-4321,ok,oos,clinc150,,1688.5119090001099,0.01,"gemini,cascade",False,,edit_personal_details,0.01,ok,False,301.4041160000488,,verify_my_identity,ok,False,,,0.06566552145316805,,0.08,gemini,False,True,recipe,how do i go about cooking a 10lb turkey
0.0006045,0.0006045,1521.7266929997131,0,1535.8431920004077,0.000694284,0.000694284,,exchange_via_app,ok,0,1961.55786800012,clinc-test-4326,ok,oos,clinc150,,1617.5900849997997,0.01,"cascade,gemini",False,,supported_cards_and_currencies,0.01,ok,False,323.6861140001565,,verify_my_identity,ok,False,,,0.07435165557241398,,0.09,gemini,False,True,recipe,how do you prepare omelet
0.00062625,0.00062625,1708.4367269999348,0,1719.594976999797,0.000670992,0.000670992,,card_acceptance,ok,0,1887.1119729999918,clinc-test-4335,ok,oos,clinc150,,1484.7206039999146,0.01,"cascade,gemini",False,,card_acceptance,0.05,ok,False,378.2956209999975,,card_arrival,ok,False,,,0.025033824682940648,,0.08,gemini,False,True,recipe,show me ideas for hamburger
0.000606,0.000606,1492.4232340001035,0,1503.0677630000282,0.0006958680000000001,0.0006958680000000001,,supported_cards_and_currencies,ok,0,1953.4703089999966,clinc-test-4336,ok,oos,clinc150,,1576.0278979998548,0.01,"gemini,cascade",False,,supported_cards_and_currencies,0.01,ok,False,353.5012929998338,,card_arrival,ok,False,,,0.058289435169773904,,0.09,gemini,False,True,recipe,can you get me recipes for eggs please
0.00062625,0.00062625,1445.8475170000456,0,1457.0976259999443,0.000670992,0.000670992,,card_acceptance,ok,0,1759.2354129999876,clinc-test-4338,ok,oos,clinc150,,1384.488001999911,0.01,"gemini,cascade",False,,card_acceptance,0.01,ok,False,355.13675200007856,,card_arrival,ok,False,,,0.050806439662330734,,0.1,gemini,False,True,recipe,recipes for garlic bread please
0.0011865,0.0011865,2309.1891489999834,0,2318.8302790001035,0.0012838259999999998,0.0012838259999999998,,edit_personal_details,ok,0,3238.3362380000763,clinc-test-4340,ok,oos,clinc150,,2786.278831999982,0.01,"gemini,cascade",False,,card_not_working,0.01,ok,False,431.91304599982686,,card_arrival,ok,False,,,0.03364136741602392,,0.08,gemini,False,True,recipe,can you find me a pork recipe
0.00103125,0.00103125,3775.806647000136,0,3785.995886999881,0.001285992,0.001285992,,card_acceptance,ok,0,2749.184867999982,clinc-test-4345,ok,oos,clinc150,,2413.066552999895,0.01,"cascade,gemini",False,,card_not_working,0.01,ok,False,317.25448600016534,,card_arrival,ok,False,,,0.06614727492605174,,0.07,gemini,False,True,recipe,i need a pasta recipe
0.00158025,0.00158025,6303.809489000123,0,6315.419938000152,0.000672576,0.000672576,,supported_cards_and_currencies,ok,0,4342.22162299999,clinc-test-4346,ok,oos,clinc150,,3966.8628920000046,0.01,"gemini,cascade",False,,card_not_working,0.01,ok,False,347.2783229998313,,card_arrival,ok,False,,,0.15927085890087372,,0.1,gemini,False,True,recipe,i want a recipe for roasted veggies
0.0006045,0.0006045,1834.622086999938,0,1845.2322870001663,0.000671826,0.000671826,,card_acceptance,ok,0,2322.4833680000156,clinc-test-4347,ok,oos,clinc150,,1895.189992000116,0.01,"gemini,cascade",False,,supported_cards_and_currencies,0.01,ok,False,404.06890799989924,,card_arrival,ok,False,,,0.044669599041898524,,0.07,gemini,False,True,recipe,what is in a burrito recipe
0.001209,0.001209,2380.4760259999894,0,2394.2310949997045,0.0012200759999999998,0.0012200759999999998,,card_acceptance,ok,0,2806.182373000309,clinc-test-4349,ok,oos,clinc150,,2453.4479809999466,0.01,"cascade,gemini",False,,card_acceptance,0.01,ok,False,326.0013450002298,,verify_my_identity,ok,False,,,0.03664909474899488,,0.1,gemini,False,True,recipe,find a recipe for baked ziti
0.0015315,0.0015315,3423.8064350001514,0,3435.909023999702,0.001928826,0.001928826,,card_not_working,ok,0,3443.896564000286,clinc-test-993,ok,oos,clinc150,,3096.210702000186,0.05,"cascade,gemini",False,,apple_pay_or_google_pay,0.01,ok,False,327.6078349999152,,verify_my_identity,ok,False,,,0.03289282756391495,,0.1,gemini,False,True,next_song,can you swipe to the next song
0.00145125,0.00145125,2656.7936029999983,0,2665.637632000027,0.000693492,0.000693492,,exchange_via_app,ok,0,4357.515659000026,clinc-test-994,ok,oos,clinc150,,4013.4607959999703,0.05,"cascade,gemini",False,,apple_pay_or_google_pay,0.01,ok,False,320.8915150000248,,verify_my_identity,ok,False,,,0.033715760484450435,,0.13,gemini,False,True,next_song,"next song, please!"
0.0006255,0.0006255,7372.988919999916,0,7667.224766999949,0.0006702,0.0006702,,card_not_working,ok,0,1743.2384160000365,clinc-test-998,ok,oos,clinc150,,1371.4090340000112,0.05,"cascade,gemini",False,,card_not_working,0.05,ok,False,343.41178299998865,,declined_card_payment,ok,False,,,0.041344333143689904,,0.06,gemini,False,True,next_song,play the next one
0.0006255,0.0006255,2302.7637189999223,0,2314.997788999928,0.0006927,0.0006927,,exchange_via_app,ok,0,2990.296098000137,clinc-test-999,ok,oos,clinc150,,2603.5793070001528,0.01,"gemini,cascade",False,,card_not_working,0.05,ok,False,365.3017220001202,,verify_my_identity,ok,False,,,0.07458613304473885,,0.1,gemini,False,True,next_song,skip to next track
