baseline_accounted_usd,baseline_billed_subtotal_usd,baseline_component_ms,baseline_unknown_bill_calls,baseline_wall_ms,cascade_accounted_usd,cascade_billed_subtotal_usd,cascade_correct,cascade_predicted,cascade_status,cascade_unknown_bill_calls,cascade_wall_ms,caseId,chosen_status,cohort,dataset,expected,fallback_component_ms,fallback_probability,frozen_path_order,gemini_baseline_accept,gemini_correct,gemini_predicted,gemini_probability,gemini_status,jev_accept,jev_component_ms,jev_correct,jev_predicted,jev_status,local_accepted,local_correct,local_predicted,local_score,local_status,native_confidence,route,safety_accept,safety_human_defer,sourceCategory,text
0.000639,0.000639,1658.3708210000186,0,1669.6679500000319,0.000680706,0.000680706,True,card_payment_wrong_exchange_rate,ok,0,1832.1087270000135,test-158,ok,banking,banking77,card_payment_wrong_exchange_rate,1491.9585540000116,1,"gemini,cascade",True,True,card_payment_wrong_exchange_rate,0.98,ok,False,318.9221649999963,True,card_payment_wrong_exchange_rate,ok,True,True,card_payment_wrong_exchange_rate,0.41117425994656187,ok,0.99,gemini,True,False,,The wrong rate was applied to an item I bought in a currency different from mine. Can this be changed?
0.000624,0.000624,1372.4290219999966,0,1383.033701999986,6.7326e-05,6.7326e-05,True,declined_cash_withdrawal,ok,0,362.25834100000793,test-1585,ok,banking,banking77,declined_cash_withdrawal,,,"gemini,cascade",True,True,declined_cash_withdrawal,1,ok,True,351.1702819999773,True,declined_cash_withdrawal,ok,True,True,declined_cash_withdrawal,0.38779436634202286,ok,1,jev,True,False,,Why was my cash withdrawal declined?
0.00063,0.00063,1563.31796700001,0,1572.9485759999952,0.0006936599999999999,0.0006936599999999999,True,declined_cash_withdrawal,ok,0,2433.315079000022,test-1591,ok,banking,banking77,declined_cash_withdrawal,2140.704012000002,0.8,"cascade,gemini",True,True,declined_cash_withdrawal,0.95,ok,False,274.0126690000179,True,declined_cash_withdrawal,ok,True,True,declined_cash_withdrawal,0.2844280232930452,ok,0.55,gemini,False,True,,The ATM isn't giving out any money.
0.00063075,0.00063075,1427.7652389999712,0,1439.9884270000039,6.7494e-05,6.7494e-05,True,declined_cash_withdrawal,ok,0,320.1389339999296,test-1597,ok,banking,banking77,declined_cash_withdrawal,,,"cascade,gemini",True,True,declined_cash_withdrawal,0.98,ok,True,310.76216500008013,True,declined_cash_withdrawal,ok,False,True,declined_cash_withdrawal,0.20328409125626806,ok,1,jev,True,False,,Is there a reason that the ATM declined my transaction?
0.00063225,0.00063225,1757.243094000034,0,1769.1203320000204,6.7578e-05,6.7578e-05,True,pending_card_payment,ok,0,323.44180400000187,test-1600,ok,banking,banking77,pending_card_payment,,,"cascade,gemini",True,True,pending_card_payment,0.98,ok,True,311.4428160000243,True,pending_card_payment,ok,True,True,pending_card_payment,0.2994241987093155,ok,1,jev,True,False,,"My card payment is still on hold, why is it so?"
0.00060975,0.00060975,2355.1177850000095,0,2366.265492999926,6.7788e-05,6.7788e-05,True,pending_card_payment,ok,0,379.873220999958,test-1606,ok,banking,banking77,pending_card_payment,,,"cascade,gemini",True,True,pending_card_payment,1,ok,True,370.113480999833,True,pending_card_payment,ok,False,True,pending_card_payment,0.1851899477302918,ok,1,jev,True,False,,Please help me to know the status of my card payment as its pending since a while.
0.00063975,0.00063975,1819.2997870000545,0,1829.6361070000567,0.000707748,0.000707748,True,pending_card_payment,ok,0,1801.2446490000002,test-1607,ok,banking,banking77,pending_card_payment,1448.313366999966,0.95,"cascade,gemini",True,True,pending_card_payment,0.95,ok,False,334.5477739999769,True,pending_card_payment,ok,True,True,pending_card_payment,0.34491924955123315,ok,0.98,gemini,True,False,,"I recently made a payment, and it is showing up in my account as ""pending"". What does that mean?"
0.00063225,0.00063225,2024.8578419999685,0,2036.830891000107,0.000677328,0.000677328,True,extra_charge_on_statement,ok,0,2230.4426070000045,test-161,ok,banking,banking77,extra_charge_on_statement,1798.143890999956,0.95,"cascade,gemini",True,True,extra_charge_on_statement,0.95,ok,False,404.118238999974,True,extra_charge_on_statement,ok,True,True,extra_charge_on_statement,0.9125706697455739,ok,0.84,gemini,True,False,,Why is there a fee for an extra pound in my statement?
0.000627,0.000627,1303.4319480000995,0,1315.7838179999962,6.7494e-05,6.7494e-05,True,pending_card_payment,ok,0,308.2602059999481,test-1615,ok,banking,banking77,pending_card_payment,,,"cascade,gemini",True,True,pending_card_payment,1,ok,True,296.3815679999534,True,pending_card_payment,ok,False,True,pending_card_payment,0.17315187127001086,ok,1,jev,True,False,,How long does an item I bought show as pending?
0.00061125,0.00061125,1487.9840639999893,0,1499.676032999996,6.7662e-05,6.7662e-05,True,pending_card_payment,ok,0,308.84796499999356,test-1617,ok,banking,banking77,pending_card_payment,,,"gemini,cascade",True,True,pending_card_payment,0.95,ok,True,298.6722369999916,True,pending_card_payment,ok,False,True,pending_card_payment,0.2446896567363454,ok,1,jev,True,False,,I would like to know why my purchases from this morning are still pending.
0.00062475,0.00062475,1681.3350390000269,0,1695.4616970000789,6.8418e-05,6.8418e-05,True,pending_card_payment,ok,0,346.5903829999734,test-1637,ok,banking,banking77,pending_card_payment,,,"gemini,cascade",True,True,pending_card_payment,0.98,ok,True,331.75519399996847,True,pending_card_payment,ok,True,True,pending_card_payment,0.2645845673149205,ok,1,jev,True,False,,I have paid by my card but payment is still its coming as pending. I think there is some issue please check and let me know when the status will complete.
0.00062175,0.00062175,1377.3149840000551,0,1387.9692930000601,6.72e-05,6.72e-05,True,lost_or_stolen_phone,ok,0,272.1750780000584,test-1640,ok,banking,banking77,lost_or_stolen_phone,,,"gemini,cascade",True,True,lost_or_stolen_phone,1,ok,True,261.88351999991573,True,lost_or_stolen_phone,ok,True,True,lost_or_stolen_phone,0.9751079333647477,ok,1,jev,True,False,,My phone was stolen
0.00062475,0.00062475,1682.7741300000343,0,1692.308180000051,6.7326e-05,6.7326e-05,True,lost_or_stolen_phone,ok,0,321.3380050000269,test-1645,ok,banking,banking77,lost_or_stolen_phone,,,"cascade,gemini",True,True,lost_or_stolen_phone,1,ok,True,312.4691859999439,True,lost_or_stolen_phone,ok,True,True,lost_or_stolen_phone,0.8468265540795514,ok,1,jev,True,False,,I can't find my phone.
0.0006135,0.0006135,1505.473953000037,0,1516.4469109999482,0.000700038,0.000700038,False,lost_or_stolen_card,ok,0,1766.9522219999926,test-1663,ok,banking,banking77,lost_or_stolen_phone,1455.865877000033,0.8,"gemini,cascade",False,False,lost_or_stolen_card,0.85,ok,False,290.9239870000165,False,lost_or_stolen_card,ok,False,True,lost_or_stolen_phone,0.10144152609558482,ok,0.68,gemini,False,True,,I was mugged and everything taken.  What do I do to protect my account?
0.000627,0.000627,1454.1922870000126,0,1467.9206459999841,0.000671994,0.000671994,True,lost_or_stolen_phone,ok,0,1790.4190109999909,test-1666,ok,banking,banking77,lost_or_stolen_phone,1500.3762830000196,0.8,"gemini,cascade",False,True,lost_or_stolen_phone,0.8,ok,False,264.07225899997866,True,lost_or_stolen_phone,ok,False,True,lost_or_stolen_phone,0.16022531828923436,ok,0.94,gemini,False,True,,Can I still use the app if I switched phones?
0.0006195,0.0006195,1628.6575030000095,0,1639.5751610000007,0.000710082,0.000710082,True,lost_or_stolen_phone,ok,0,2090.550596999994,test-1667,ok,banking,banking77,lost_or_stolen_phone,1770.4329920000018,0.95,"cascade,gemini",False,True,lost_or_stolen_phone,0.85,ok,False,301.4696269999986,True,lost_or_stolen_phone,ok,False,True,lost_or_stolen_phone,0.2490174203489328,ok,0.86,gemini,True,False,,I was mugged yesterday and they took everything.  I can't access my app.  What are my next steps?
0.00063825,0.00063825,1852.5812350000488,0,1865.0263649999397,0.000706164,0.000706164,True,lost_or_stolen_phone,ok,0,1786.5403510000324,test-1670,ok,banking,banking77,lost_or_stolen_phone,1379.5984630000312,0.98,"cascade,gemini",True,True,lost_or_stolen_phone,0.98,ok,False,386.41755899996497,True,lost_or_stolen_phone,ok,True,True,lost_or_stolen_phone,0.4182064985685729,ok,0.97,gemini,True,False,,I am not able to use the app since I forgot my phone at the hotel I was staying at.
0.0006345,0.0006345,1456.8991660000756,0,1467.4868959999876,0.000675912,0.000675912,True,lost_or_stolen_phone,ok,0,1866.4210029999958,test-1676,ok,banking,banking77,lost_or_stolen_phone,1496.212041999912,1,"cascade,gemini",True,True,lost_or_stolen_phone,0.98,ok,False,349.90803200006485,True,lost_or_stolen_phone,ok,False,True,lost_or_stolen_phone,0.2056892684389685,ok,0.93,gemini,True,False,,I can't find my phone but it has all my credit card information.
0.00064575,0.00064575,1424.702118000001,0,1436.4409580000065,0.000691584,0.000691584,True,request_refund,ok,0,2190.2928089999914,test-1680,ok,banking,banking77,request_refund,1697.0045160000009,0.95,"gemini,cascade",True,True,request_refund,0.95,ok,False,468.2727840000007,True,request_refund,ok,False,True,request_refund,0.1858947412078919,ok,0.99,gemini,True,False,,"Hello- It is urgent I get a refund on this product. The merchant has not been helpful, what can I do now to get this resolved ASAP?"
0.00062925,0.00062925,1771.101110999938,0,1782.5623200000264,6.741e-05,6.741e-05,True,request_refund,ok,0,296.68368699995335,test-1681,ok,banking,banking77,request_refund,,,"cascade,gemini",True,True,request_refund,0.95,ok,True,283.9572380000027,True,request_refund,ok,True,True,request_refund,0.5828651803742004,ok,1,jev,True,False,,Can I receive a refund for my item?
0.00063375,0.00063375,1515.0034330000635,0,1524.4770130000543,0.0007053300000000001,0.0007053300000000001,False,extra_charge_on_statement,ok,0,2105.9358570000622,test-1689,ok,banking,banking77,request_refund,1729.0642760000192,0.92,"gemini,cascade",False,False,extra_charge_on_statement,0.9,ok,False,357.6961630000733,False,extra_charge_on_statement,ok,False,False,card_payment_wrong_exchange_rate,0.11892126384201755,ok,0.62,gemini,False,True,,"I wasn't charged the correct amount for an item I purchased, how can I fix this?"
0.0006375,0.0006375,2041.6016710000113,0,2053.8112809997983,0.000705372,0.000705372,True,extra_charge_on_statement,ok,0,1994.4922950000037,test-170,ok,banking,banking77,extra_charge_on_statement,1650.9452420000453,0.95,"gemini,cascade",True,True,extra_charge_on_statement,0.95,ok,False,320.55155500001274,True,extra_charge_on_statement,ok,True,True,extra_charge_on_statement,0.6580051934373978,ok,0.97,gemini,True,False,,I can see an extra 1£ charge on my app. Why did you charge me extra?
0.00063075,0.00063075,5596.974230000051,0,5611.289760000014,6.7494e-05,6.7494e-05,True,request_refund,ok,0,333.8560840000282,test-1703,ok,banking,banking77,request_refund,,,"cascade,gemini",True,True,request_refund,0.98,ok,True,321.048163999978,True,request_refund,ok,True,True,request_refund,0.37502199949589715,ok,1,jev,True,False,,I would appreciate it if I could get an item refunded
0.0006495,0.0006495,2118.12349300005,0,2128.5543130000588,0.000718002,0.000718002,True,request_refund,ok,0,1856.1166330000851,test-1706,ok,banking,banking77,request_refund,1475.8182829999132,0.96,"gemini,cascade",True,True,request_refund,0.95,ok,False,354.628662000061,True,request_refund,ok,True,True,request_refund,0.5150567991365516,ok,0.96,gemini,True,False,,Hello I changed my mind and really need a refund on one of things I bought recently. Can you please cancel the transaction and get my money back. Please it's urgent.
0.000612,0.000612,1447.850076999981,0,1460.0158359999768,0.000698454,0.000698454,True,request_refund,ok,0,2014.8268639999442,test-1713,ok,banking,banking77,request_refund,1721.130726999836,0.8,"cascade,gemini",True,True,request_refund,0.95,ok,False,267.95761899999343,True,request_refund,ok,True,True,request_refund,0.38806618558108513,ok,0.99,gemini,False,True,,I bought this item and was charged the wrong amount can I get a refund?
0.000627,0.000627,1451.4646940000002,0,1461.919914,0.000671994,0.000671994,False,reverted_card_payment?,ok,0,3769.189824,test-172,ok,banking,banking77,extra_charge_on_statement,3031.6198630000004,0.8,"cascade,gemini",False,False,reverted_card_payment?,0.8,ok,False,712.2096630000001,False,transfer_timing,ok,False,False,transfer_not_received_by_recipient,0.08868672924141695,ok,0.27,gemini,False,True,,When will the $1 transaction be credited to me?
0.0006435,0.0006435,1475.707035999978,0,1487.3621339999372,0.000689124,0.000689124,True,declined_transfer,ok,0,1887.802931000013,test-1728,ok,banking,banking77,declined_transfer,1502.4358230000362,0.85,"cascade,gemini",False,False,top_up_failed,0.85,ok,False,364.4761609999696,True,declined_transfer,ok,False,True,declined_transfer,0.16927899389458304,ok,0.97,gemini,False,True,,My transfers are being declined. IT has always worked for me but now it's declining my card. I've tried several times.
0.00062775,0.00062775,1573.4456790001132,0,1586.551267000148,0.0006950760000000001,0.0006950760000000001,True,extra_charge_on_statement,ok,0,2215.1120289999526,test-173,ok,banking,banking77,extra_charge_on_statement,1888.6947049999144,0.65,"cascade,gemini",False,True,extra_charge_on_statement,0.65,ok,False,305.1472370000556,True,extra_charge_on_statement,ok,False,False,verify_source_of_funds,0.12489425150144064,ok,0.73,gemini,False,True,,Where did this fee come from?
0.00062475,0.00062475,1459.0020059999952,0,1470.1546360000211,0.0006958680000000001,0.0006958680000000001,True,declined_transfer,ok,0,1961.0255659999966,test-1732,ok,banking,banking77,declined_transfer,1629.3863229999843,0.98,"cascade,gemini",True,True,declined_transfer,1,ok,False,300.8457059999928,True,declined_transfer,ok,True,True,declined_transfer,0.4235655393531823,ok,0.99,gemini,True,False,,Why did I get a transfer declined?
0.00431625,0.00431625,6170.997777999961,0,6182.76459700003,0.000671202,0.000671202,False,transfer_not_received_by_recipient,ok,0,2225.364434999996,test-1734,ok,banking,banking77,declined_transfer,1507.48697300005,0.4,"cascade,gemini",False,False,failed_transfer,0.42,ok,False,696.9804749999894,False,country_support,ok,False,True,declined_transfer,0.04217311517271776,ok,0.34,gemini,False,True,,How do I contact customer support about a transfer?
0.00062625,0.00062625,1787.633811000036,0,1797.893429000047,0.0006937019999999999,0.0006937019999999999,True,declined_transfer,ok,0,5661.241317000007,test-1740,ok,banking,banking77,declined_transfer,5242.051740000024,1,"cascade,gemini",True,True,declined_transfer,1,ok,False,396.78486900008284,True,declined_transfer,ok,True,True,declined_transfer,0.4069771583265718,ok,0.98,gemini,True,False,,I could not do a transfer because it was declined
0.00062475,0.00062475,2025.675171000068,0,2038.9333500000648,0.0006696180000000001,0.0006696180000000001,True,declined_transfer,ok,0,2009.942592999898,test-1749,ok,banking,banking77,declined_transfer,1693.8858280000277,1,"gemini,cascade",True,True,declined_transfer,1,ok,False,291.2738169999793,True,declined_transfer,ok,True,True,declined_transfer,0.3679470100189665,ok,0.99,gemini,True,False,,For what reason was my transfer declined?
0.000642,0.000642,1703.0316650000168,0,1713.739184999955,6.8082e-05,6.8082e-05,False,declined_card_payment,ok,0,304.0546959999483,test-1754,ok,banking,banking77,declined_transfer,,,"gemini,cascade",True,False,declined_card_payment,0.98,ok,True,294.0768570000073,False,declined_card_payment,ok,True,True,declined_transfer,0.40800791149571314,ok,1,jev,True,False,,I tried to buy something online yesterday but it kept saying declined. Tried again today but same thing happened. What's broken?
0.00063825,0.00063825,2143.1867419999326,0,2154.5354720000178,0.000706164,0.000706164,False,declined_card_payment,ok,0,2524.3922419999726,test-1756,ok,banking,banking77,declined_transfer,2176.0885100000305,0.98,"cascade,gemini",True,False,declined_card_payment,0.98,ok,False,330.7094939999515,False,declined_card_payment,ok,False,False,declined_card_payment,0.071365318290409,ok,0.98,gemini,True,False,,My card is being declined online. Could you tell me what might be broken or wrong with the account?
0.00062325,0.00062325,1576.9618590000318,0,1590.4323579999618,0.000949284,0.000949284,True,Refund_not_showing_up,ok,0,2453.277811000007,test-1772,ok,banking,banking77,Refund_not_showing_up,2093.6100689999294,0.95,"gemini,cascade",True,True,Refund_not_showing_up,1,ok,False,336.15751499996986,True,Refund_not_showing_up,ok,True,True,Refund_not_showing_up,0.5119175704189134,ok,0.97,gemini,True,False,,Still waiting on a refund.
0.00060675,0.00060675,1522.904280000017,0,1536.0111699999543,0.00067041,0.00067041,True,Refund_not_showing_up,ok,0,2083.691565999994,test-1773,ok,banking,banking77,Refund_not_showing_up,1652.2180710000102,1,"gemini,cascade",True,True,Refund_not_showing_up,0.98,ok,False,406.92319800000405,True,Refund_not_showing_up,ok,True,True,Refund_not_showing_up,0.4826621541653907,ok,0.99,gemini,True,False,,I requested a refund and it is missing.
0.000627,0.000627,1381.483883000008,0,1389.8548719999962,6.7452e-05,6.7452e-05,True,Refund_not_showing_up,ok,0,308.5870360000117,test-1777,ok,banking,banking77,Refund_not_showing_up,,,"cascade,gemini",True,True,Refund_not_showing_up,1,ok,True,298.8001070000173,True,Refund_not_showing_up,ok,True,True,Refund_not_showing_up,0.6666488529543658,ok,1,jev,True,False,,Why isn't a recent refund on my statement?
0.00062925,0.00062925,1409.5308699999878,0,1420.9753879999917,6.741e-05,6.741e-05,True,Refund_not_showing_up,ok,0,332.1460049999878,test-1778,ok,banking,banking77,Refund_not_showing_up,,,"cascade,gemini",True,True,Refund_not_showing_up,0.95,ok,True,324.66840399999637,True,Refund_not_showing_up,ok,True,True,Refund_not_showing_up,0.6722499897546091,ok,1,jev,True,False,,Where can I see the refund in my account
0.0006045,0.0006045,2143.832980999956,0,2154.288829999976,6.7452e-05,6.7452e-05,True,Refund_not_showing_up,ok,0,321.7815960000735,test-1785,ok,banking,banking77,Refund_not_showing_up,,,"gemini,cascade",True,True,Refund_not_showing_up,1,ok,True,307.6080559999682,True,Refund_not_showing_up,ok,True,True,Refund_not_showing_up,0.3786431197703432,ok,1,jev,True,False,,I still haven't seen a refund on my account
0.00062925,0.00062925,1651.3523409999907,0,1661.2493300000206,0.00067812,0.00067812,True,Refund_not_showing_up,ok,0,2085.9655979999807,test-1791,ok,banking,banking77,Refund_not_showing_up,1736.6231150000822,0.98,"gemini,cascade",True,True,Refund_not_showing_up,1,ok,False,330.4049839999061,True,Refund_not_showing_up,ok,True,True,Refund_not_showing_up,0.40803505736409046,ok,0.99,gemini,True,False,,Where is my refund? I have been checking my account all day.
0.00064875,0.00064875,1446.9747259999858,0,1460.2586059999885,0.000694668,0.000694668,True,Refund_not_showing_up,ok,0,2033.9024699999718,test-1795,ok,banking,banking77,Refund_not_showing_up,1685.465567999985,0.95,"cascade,gemini",True,True,Refund_not_showing_up,0.98,ok,False,315.36863500007894,True,Refund_not_showing_up,ok,True,True,Refund_not_showing_up,0.657852233529267,ok,0.97,gemini,True,False,,I keep checking my bank statements but I don't see a refund that I've requested from a seller. Can you ensure that I receive the refund from the seller?
0.00063,0.00063,1421.6542699998245,0,1431.7028280000668,0.001061202,0.001061202,True,extra_charge_on_statement,ok,0,2724.8039699997753,test-181,ok,banking,banking77,extra_charge_on_statement,2357.929828000022,0.95,"gemini,cascade",True,True,extra_charge_on_statement,0.95,ok,False,345.93251399998553,True,extra_charge_on_statement,ok,True,True,extra_charge_on_statement,0.6718928464150081,ok,0.98,gemini,True,False,,I got a extra €1 fee in my statement
0.000642,0.000642,1542.5470900000073,0,1558.9805499999784,0.000710082,0.000710082,True,declined_card_payment,ok,0,2135.5807839999907,test-1813,ok,banking,banking77,declined_card_payment,1797.1706199999899,0.95,"cascade,gemini",True,True,declined_card_payment,0.95,ok,False,314.031044999836,True,declined_card_payment,ok,False,True,declined_card_payment,0.11918703718412761,ok,0.61,gemini,True,False,,I know I have enough funds in my account but my card payment hasn't worked for some reason. What do I do?
0.00063075,0.00063075,1711.9102249999996,0,1722.661565000075,0.0006757439999999999,0.0006757439999999999,True,declined_card_payment,ok,0,1863.761763999937,test-1819,ok,banking,banking77,declined_card_payment,1542.5852789999917,0.95,"cascade,gemini",True,True,declined_card_payment,0.95,ok,False,300.1071359999478,True,declined_card_payment,ok,False,True,declined_card_payment,0.18398810987518022,ok,0.99,gemini,True,False,,Why are you declining my payment? Everything was fine.
0.000642,0.000642,1481.8530240000691,0,1492.0541830000002,0.0006876240000000001,0.0006876240000000001,True,declined_card_payment,ok,0,2018.0511430001352,test-1828,ok,banking,banking77,declined_card_payment,1551.9685100000352,0.95,"cascade,gemini",True,True,declined_card_payment,0.95,ok,False,446.9644349999726,True,declined_card_payment,ok,False,False,card_arrival,0.045200744354399504,ok,0.99,gemini,True,False,,"Hello, I am facing the issue with my new card as payments are declining again and again. Please help me in this issue."
0.00062625,0.00062625,1848.086246999912,0,1859.872975999955,6.7242e-05,6.7242e-05,True,declined_card_payment,ok,0,445.5894949999638,test-1830,ok,banking,banking77,declined_card_payment,,,"gemini,cascade",False,True,declined_card_payment,0.92,ok,True,435.2678350000642,True,declined_card_payment,ok,True,True,declined_card_payment,0.5561262293086504,ok,1,jev,True,False,,Why was my Payment declined
0.00062475,0.00062475,1568.5424989999738,0,1580.1294569999445,6.7368e-05,6.7368e-05,True,declined_card_payment,ok,0,348.6314429999329,test-1832,ok,banking,banking77,declined_card_payment,,,"gemini,cascade",True,True,declined_card_payment,1,ok,True,339.3896339999046,True,declined_card_payment,ok,True,True,declined_card_payment,0.7814772162428023,ok,1,jev,True,False,,Why has my card payment been declined?
0.00062775,0.00062775,1719.9468159999233,0,1729.6420660000294,0.0006950760000000001,0.0006950760000000001,True,declined_card_payment,ok,0,1932.465799999889,test-1834,ok,banking,banking77,declined_card_payment,1509.3523019999266,0.95,"gemini,cascade",True,True,declined_card_payment,0.95,ok,False,402.7205300000496,True,declined_card_payment,ok,True,True,declined_card_payment,0.304177049715961,ok,0.99,gemini,True,False,,My card payment did not complete.
0.00062775,0.00062775,1434.259527999995,0,1447.2166460000153,0.000698994,0.000698994,False,card_not_working,ok,0,1834.5977160000184,test-1835,ok,banking,banking77,declined_card_payment,1523.4156899999944,0.55,"gemini,cascade",False,True,declined_card_payment,0.8,ok,False,289.64455799999996,False,card_not_working,ok,False,True,declined_card_payment,0.07715866730876654,ok,0.87,gemini,False,True,,My card didn't work in one of the shops.
0.00063075,0.00063075,3644.1463079999667,0,3655.8958379998803,0.0006757439999999999,0.0006757439999999999,True,pending_transfer,ok,0,2061.9147910000756,test-1844,ok,banking,banking77,pending_transfer,1577.9154979998711,0.95,"cascade,gemini",True,True,pending_transfer,0.95,ok,False,460.97009499999695,True,pending_transfer,ok,True,True,pending_transfer,0.46903454455759935,ok,0.99,gemini,True,False,,I am waiting for a pending money transfer to process.
0.0006435,0.0006435,1474.539206000045,0,1484.5390050001442,0.000711666,0.000711666,True,pending_transfer,ok,0,1836.914218999911,test-1849,ok,banking,banking77,pending_transfer,1517.6621340001002,0.95,"cascade,gemini",True,True,pending_transfer,0.95,ok,False,300.11401700018905,True,pending_transfer,ok,False,True,pending_transfer,0.19390717993320042,ok,0.83,gemini,True,False,,I submitted my transfer but it has been pending for quite a while and I was wondering what takes so long? why hasn't it completed
0.00060825,0.00060825,2299.509380000003,0,2310.9824880000087,6.7494e-05,6.7494e-05,True,extra_charge_on_statement,ok,0,360.3782919999794,test-185,ok,banking,banking77,extra_charge_on_statement,,,"cascade,gemini",True,True,extra_charge_on_statement,0.98,ok,True,350.5837719999836,True,extra_charge_on_statement,ok,True,True,extra_charge_on_statement,0.5911502021666448,ok,1,jev,True,False,,Where did the extra fee on my statement come from?
0.0006285,0.0006285,1401.1033419999294,0,1413.0829499999527,6.7368e-05,6.7368e-05,False,transfer_timing,ok,0,404.0132100000046,test-1851,ok,banking,banking77,pending_transfer,,,"gemini,cascade",True,False,transfer_timing,0.98,ok,True,383.7097209999338,False,transfer_timing,ok,False,True,pending_transfer,0.21842063345682736,ok,1,jev,True,False,,How long can an EU transfer take?
0.0006225,0.0006225,1639.6097629999276,0,1652.2365719999652,0.0007132079999999999,0.0007132079999999999,True,pending_transfer,ok,0,3876.7756090001203,test-1853,ok,banking,banking77,pending_transfer,3548.668795999838,0.95,"gemini,cascade",True,True,pending_transfer,0.95,ok,False,303.2934860000387,True,pending_transfer,ok,False,True,pending_transfer,0.1046816368391916,ok,0.98,gemini,True,False,,I'm trying to transfer money to another country. It's just pending and not sending. My account details are correct. Please help me.
0.0006075,0.0006075,1656.6182609999669,0,1668.7041309999768,6.7452e-05,6.7452e-05,True,pending_transfer,ok,0,333.3342030000058,test-1860,ok,banking,banking77,pending_transfer,,,"gemini,cascade",True,True,pending_transfer,0.98,ok,True,323.85735399997793,True,pending_transfer,ok,False,False,pending_cash_withdrawal,0.11298815977957147,ok,1,jev,True,False,,Please explain why the transfers shows up as pending?
0.00060825,0.00060825,4232.189920000033,0,4244.87567800004,0.000702204,0.000702204,False,pending_card_payment,ok,0,2208.2555580000044,test-1866,ok,banking,banking77,pending_transfer,1869.4474139999948,0.85,"gemini,cascade",False,False,pending_card_payment,0.8,ok,False,316.3248650000314,False,pending_card_payment,ok,True,False,pending_card_payment,0.3709910573115375,ok,0.97,gemini,False,True,,"I would like to know why my payment is still pending, can you help?"
0.00060675,0.00060675,3050.7565019999165,0,3064.707991000032,6.7704e-05,6.7704e-05,True,terminate_account,ok,0,430.3978959999513,test-1890,ok,banking,banking77,terminate_account,,,"cascade,gemini",True,True,terminate_account,1,ok,True,418.60700799990445,True,terminate_account,ok,True,True,terminate_account,0.8278755222676937,ok,1,jev,True,False,,I am highly unsatisfied with this company and want to delete my account!
0.0006045,0.0006045,1660.653081000084,0,1675.4937589999754,6.7494e-05,6.7494e-05,True,terminate_account,ok,0,348.0327030001208,test-1893,ok,banking,banking77,terminate_account,,,"cascade,gemini",True,True,terminate_account,1,ok,True,339.45031300000846,True,terminate_account,ok,True,True,terminate_account,0.5695890516976677,ok,1,jev,True,False,,This company is terrible! Can you delete my account?
0.00062625,0.00062625,1582.4586370000034,0,1594.4680260000168,6.7452e-05,6.7452e-05,True,terminate_account,ok,0,378.1995299999835,test-1894,ok,banking,banking77,terminate_account,,,"cascade,gemini",True,True,terminate_account,1,ok,True,367.99657200003276,True,terminate_account,ok,True,True,terminate_account,0.6947953420568375,ok,1,jev,True,False,,"This company is bad, please delete my account."
0.0006285,0.0006285,2105.400406999979,0,2116.256395000033,6.7578e-05,6.7578e-05,True,terminate_account,ok,0,440.8982659999747,test-1895,ok,banking,banking77,terminate_account,,,"gemini,cascade",True,True,terminate_account,1,ok,True,430.3146159998141,True,terminate_account,ok,True,True,terminate_account,0.4152506893192657,ok,1,jev,True,False,,"please delete my account, your services are not up to par."
0.00062925,0.00062925,3053.2700000000186,0,3063.745559999952,6.762e-05,6.762e-05,True,terminate_account,ok,0,362.19845199980773,test-1897,ok,banking,banking77,terminate_account,,,"cascade,gemini",True,True,terminate_account,1,ok,True,349.891883000033,True,terminate_account,ok,True,True,terminate_account,0.5736685211254622,ok,1,jev,True,False,,"The service of this company sucks, I need to terminate my account."
0.00063,0.00063,1522.6164319999516,0,1532.8088620000053,6.762e-05,6.762e-05,True,terminate_account,ok,0,339.50148400012404,test-1900,ok,banking,banking77,terminate_account,,,"cascade,gemini",True,True,terminate_account,1,ok,True,329.0456139999442,True,terminate_account,ok,True,True,terminate_account,0.821577102968455,ok,1,jev,True,False,,"This company isn't good, I would like to delete my account."
0.000633,0.000633,1337.84858599992,0,1350.38985399995,6.7746e-05,6.7746e-05,True,terminate_account,ok,0,316.9960849999916,test-1917,ok,banking,banking77,terminate_account,,,"gemini,cascade",True,True,terminate_account,1,ok,True,304.41879499994684,True,terminate_account,ok,True,True,terminate_account,0.6825468875535028,ok,1,jev,True,False,,I want to delete my account. I'm unhappy with the service you're providing.
0.000627,0.000627,1858.141803000006,0,1869.9607829999877,0.0006944519999999999,0.0006944519999999999,True,card_swallowed,ok,0,1696.4700279999524,test-1928,ok,banking,banking77,card_swallowed,1383.1445420000236,1,"cascade,gemini",True,True,card_swallowed,1,ok,False,295.96031700004824,True,card_swallowed,ok,True,False,wrong_amount_of_cash_received,0.33782944491679795,ok,0.98,gemini,True,False,,The ATM didn't give me the card back!
0.00062775,0.00062775,1555.6257890000124,0,1564.8329680000024,6.7326e-05,6.7326e-05,True,card_swallowed,ok,0,331.35357400000794,test-1932,ok,banking,banking77,card_swallowed,,,"gemini,cascade",True,True,card_swallowed,0.99,ok,True,323.02091400002246,True,card_swallowed,ok,True,True,card_swallowed,0.5041018267786235,ok,1,jev,True,False,,The ATM machine stole my card.
